oa_id,title,authors,doi,year,date,type,venue,publisher,cited_by_count,is_oa,oa_status,repo,host_venue_type,referenced_works_n,streams,url,abstract
W7124843433,"Supplementary Materials for the Paper ""Agentic SPARQL: Evaluating SPARQL-MCP-powered Intelligent Agents on the Federated KGQA Benchmark""",Anonymous submission,10.5281/zenodo.18310811,2026,2026-01-20,dataset,Zenodo (CERN European Organization for Nuclear Research),European Organization for Nuclear Research,0,True,green,,repository,0,agent evaluation benchmark,https://doi.org/10.5281/zenodo.18310811,
W7106834915,Auto-SLURP: A Benchmark Dataset for Evaluating Multi-Agent Frameworks in Smart Personal Assistant,"Association for Computational Linguistics 2025; Shen, Xiaoyu; Shen, Lei",10.48448/vqka-9813,2025,2025-10-10,other,Open MIND,,0,True,green,,repository,0,agent evaluation benchmark,https://doi.org/10.48448/vqka-9813,"In recent years, multi-agent frameworks powered by large language models (LLMs) have advanced rapidly. Despite this progress, there is still a notable absence of benchmark datasets specifically tailored to evaluate their performance. To bridge this gap, we introduce Auto-SLURP, a benchmark dataset aimed at evaluating LLM-based multi-agent frameworks in the context of smart personal assistants. Auto-SLURP extends the original SLURP dataset—initially developed for natural language understanding tasks—by relabeling the data and integrating simulated servers and external services. This enhancement enables a comprehensive end-to-end evaluation pipeline, covering language understanding, task execution, and response generation. Our experiments demonstrate that Auto-SLURP presents a significant challenge for current state-of-the-art frameworks, highlighting that truly reliable and intelligent multi-agent personal assistants remain a work in progress."
W7160472407,CTFExplorer: Evaluating LLM Offensive Agents Through Open-Environment Web CTF Benchmarking,Nanda Rani,,2026,2026-05-04,other,OSF Preprints (OSF Preprints),Center for Open Science,0,False,closed,,repository,0,agent evaluation benchmark,https://osf.io/wk3gm,
W7160797668,CTFExplorer: Evaluating LLM Offensive Agents Through Multi-Target Web CTF Benchmarking,NANDA,,2026,2026-05-08,other,OSF Preprints (OSF Preprints),Center for Open Science,0,False,closed,,repository,0,agent evaluation benchmark,https://osf.io/wk3gm,
W4416034659,Auto-SLURP: A Benchmark Dataset for Evaluating Multi-Agent Frameworks in Smart Personal Assistant,Li Shen; Xiaoyu Shen,10.18653/v1/2025.findings-emnlp.596,2025,2025-01-01,article,,,0,True,gold,,,0,agent evaluation benchmark,https://doi.org/10.18653/v1/2025.findings-emnlp.596,
W4402705366,BattleAgentBench: A Benchmark for Evaluating Cooperation and Competition Capabilities of Language Models in Multi-Agent Systems,Wei Wang; Dan Zhang; Feng Tao; Boyan Wang; Jie Tang,10.48550/arxiv.2408.15971,2024,2024-08-28,preprint,arXiv (Cornell University),Cornell University,0,True,green,,repository,0,agent evaluation benchmark|language model agents benchmark,https://doi.org/10.48550/arxiv.2408.15971,"Large Language Models (LLMs) are becoming increasingly powerful and capable of handling complex tasks, e.g., building single agents and multi-agent systems. Compared to single agents, multi-agent systems have higher requirements for the collaboration capabilities of language models. Many benchmarks are proposed to evaluate their collaborative abilities. However, these benchmarks lack fine-grained evaluations of LLM collaborative capabilities. Additionally, multi-agent collaborative and competitive scenarios are ignored in existing works. To address these two problems, we propose a benchmark, called BattleAgentBench, which defines seven sub-stages of three varying difficulty levels and conducts a fine-grained evaluation of language models in terms of single-agent scenario navigation capabilities, paired-agent task execution abilities, and multi-agent collaboration and competition capabilities. We conducted extensive evaluations on leading four closed-source and seven open-source models. Experimental results indicate that API-based models perform excellently on simple tasks but open-source small models struggle with simple tasks. Regarding difficult tasks that require collaborative and competitive abilities, although API-based models have demonstrated some collaborative capabilities, there is still enormous room for improvement."
W7117959349,MCPAgentBench: A Real-world Task Benchmark for Evaluating LLM Agent MCP Tool Use,W P Liu; Zixiang Liu; Elsie Dai; Wenhan Yu; Lei Yu; Tong Yang; Jinjun Han; Hong Gao,10.48550/arxiv.2512.24565,2025,2025-12-31,preprint,arXiv (Cornell University),Cornell University,0,True,green,,repository,0,agent evaluation benchmark,https://doi.org/10.48550/arxiv.2512.24565,"Large Language Models (LLMs) are increasingly serving as autonomous agents, and their utilization of external tools via the Model Context Protocol (MCP) is considered a future trend. Current MCP evaluation sets suffer from issues such as reliance on external MCP services and a lack of difficulty awareness. To address these limitations, we propose MCPAgentBench, a benchmark based on real-world MCP definitions designed to evaluate the tool-use capabilities of agents. We construct a dataset containing authentic tasks and simulated MCP tools. The evaluation employs a dynamic sandbox environment that presents agents with candidate tool lists containing distractors, thereby testing their tool selection and discrimination abilities. Furthermore, we introduce comprehensive metrics to measure both task completion rates and execution efficiency. Experiments conducted on various latest mainstream Large Language Models reveal significant performance differences in handling complex, multi-step tool invocations. All code is open-source at Github."
W7139144877,CTI-REALM: Benchmark to Evaluate Agent Performance on Security Detection Rule Generation Capabilities,Arjun Chakraborty; Sandra Ho; Adam Cook; Manuel Meléndez,,2026,2026-03-13,article,ArXiv.org,,0,True,green,,repository,0,agent evaluation benchmark,http://arxiv.org/abs/2603.13517,"CTI-REALM (Cyber Threat Real World Evaluation and LLM Benchmarking) is a benchmark designed to evaluate AI agents' ability to interpret cyber threat intelligence (CTI) and develop detection rules. The benchmark provides a realistic environment that replicates the security analyst workflow. This enables agents to examine CTI reports, execute queries, understand schema structures, and construct detection rules. Evaluation involves emulated attacks of varying complexity across Linux systems, cloud platforms, and Azure Kubernetes Service (AKS), with ground truth data for accurate assessment. Agent performance is measured through both final detection results and trajectory-based rewards that capture decision-making effectiveness. This work demonstrates the potential of AI agents to support labor-intensive aspects of detection engineering. Our comprehensive evaluation of 16 frontier models shows that Claude Opus 4.6 (High) achieves the highest overall reward (0.637), followed by Claude Opus 4.5 (0.624) and the GPT-5 family. An ablation study confirms that CTI-specific tools significantly improve agent performance, a variance analysis across repeated runs demonstrates result stability. Finally, a memory augmentation study shows that seeded context can close 33\% of the performance gap between smaller and larger models."
W7144391607,A Benchmark for Evaluating Repository-Level Code Agents with Intermediate Reasoning on Feature Addition Task,Shuhan Liu; Zhiyi Zhao; Xing Hu; Kui Liu; Xiaohu Yang; Xin Xia,,2026,2026-03-27,article,ArXiv.org,,0,True,green,,repository,0,agent evaluation benchmark,http://arxiv.org/abs/2603.26337,"Repository-level code agents have shown strong promise in real-world feature addition tasks, making reliable evaluation of their capabilities increasingly important. However, existing benchmarks primarily evaluate these agents as black boxes based on final test correctness, providing limited insight into how they reason and where failures arise. To address this limitation, we introduce RACE-bench, a reasoning-augmented benchmark for evaluating code agents on repository-level feature addition tasks. RACE-bench contains 528 real-world feature addition instances from 12 open-source repositories. Each instance is paired with executable patch verification and structured intermediate reasoning ground truth covering issue understanding, file localization, implementation tasks, and step decomposition. Based on this design, we introduce a dual-track evaluation framework that jointly measures patch correctness and intermediate reasoning quality. We evaluate three representative repository-level code agents on RACE-bench. On the full benchmark, Resolved Rates range from 29% to 70% across different agents. Our reasoning-level analysis further shows that while current agents perform well at understanding high-level intent, their performance degrades substantially when translating intent into concrete implementation steps. We also find that apply-success but test-fail cases exhibit lower reasoning recall (35.7% decrease) and higher over-prediction (94.1% increase) compared to successful cases. These findings highlight the importance of evaluating repository-level code agents beyond final patch correctness by examining the quality of their reasoning processes."
W7124358304,MPCI-Bench: A Benchmark for Multimodal Pairwise Contextual Integrity Evaluation of Language Model Agents,Shouju Wang; Haopeng Zhang,,2026,2026-01-13,article,ArXiv.org,,0,True,green,,repository,0,agent evaluation benchmark|language model agents benchmark,http://arxiv.org/abs/2601.08235,"As language-model agents evolve from passive chatbots into proactive assistants that handle personal data, evaluating their adherence to social norms becomes increasingly critical, often through the lens of Contextual Integrity (CI). However, existing CI benchmarks are largely text-centric and primarily emphasize negative refusal scenarios, overlooking multimodal privacy risks and the fundamental trade-off between privacy and utility. In this paper, we introduce MPCI-Bench, the first Multimodal Pairwise Contextual Integrity benchmark for evaluating privacy behavior in agentic settings. MPCI-Bench consists of paired positive and negative instances derived from the same visual source and instantiated across three tiers: normative Seed judgments, context-rich Story reasoning, and executable agent action Traces. Data quality is ensured through a Tri-Principle Iterative Refinement pipeline. Evaluations of state-of-the-art multimodal models reveal systematic failures to balance privacy and utility and a pronounced modality leakage gap, where sensitive visual information is leaked more frequently than textual information. We will open-source MPCI-Bench to facilitate future research on agentic CI."
W7137986111,CTI-REALM: Benchmark to Evaluate Agent Performance on Security Detection Rule Generation Capabilities,Arjun Chakraborty; Sandra Ho; Adam Cook; Manuel Meléndez,10.48550/arxiv.2603.13517,2026,2026-03-13,preprint,arXiv (Cornell University),Cornell University,0,True,green,,repository,0,agent evaluation benchmark,https://doi.org/10.48550/arxiv.2603.13517,"CTI-REALM (Cyber Threat Real World Evaluation and LLM Benchmarking) is a benchmark designed to evaluate AI agents' ability to interpret cyber threat intelligence (CTI) and develop detection rules. The benchmark provides a realistic environment that replicates the security analyst workflow. This enables agents to examine CTI reports, execute queries, understand schema structures, and construct detection rules. Evaluation involves emulated attacks of varying complexity across Linux systems, cloud platforms, and Azure Kubernetes Service (AKS), with ground truth data for accurate assessment. Agent performance is measured through both final detection results and trajectory-based rewards that capture decision-making effectiveness. This work demonstrates the potential of AI agents to support labor-intensive aspects of detection engineering. Our comprehensive evaluation of 16 frontier models shows that Claude Opus 4.6 (High) achieves the highest overall reward (0.637), followed by Claude Opus 4.5 (0.624) and the GPT-5 family. An ablation study confirms that CTI-specific tools significantly improve agent performance, a variance analysis across repeated runs demonstrates result stability. Finally, a memory augmentation study shows that seeded context can close 33\% of the performance gap between smaller and larger models."
W7124171380,MPCI-Bench: A Benchmark for Multimodal Pairwise Contextual Integrity Evaluation of Language Model Agents,Shouju Wang; Haopeng Zhang,10.48550/arxiv.2601.08235,2026,2026-01-13,preprint,arXiv (Cornell University),Cornell University,0,True,green,,repository,0,agent evaluation benchmark|language model agents benchmark,https://doi.org/10.48550/arxiv.2601.08235,"As language-model agents evolve from passive chatbots into proactive assistants that handle personal data, evaluating their adherence to social norms becomes increasingly critical, often through the lens of Contextual Integrity (CI). However, existing CI benchmarks are largely text-centric and primarily emphasize negative refusal scenarios, overlooking multimodal privacy risks and the fundamental trade-off between privacy and utility. In this paper, we introduce MPCI-Bench, the first Multimodal Pairwise Contextual Integrity benchmark for evaluating privacy behavior in agentic settings. MPCI-Bench consists of paired positive and negative instances derived from the same visual source and instantiated across three tiers: normative Seed judgments, context-rich Story reasoning, and executable agent action Traces. Data quality is ensured through a Tri-Principle Iterative Refinement pipeline. Evaluations of state-of-the-art multimodal models reveal systematic failures to balance privacy and utility and a pronounced modality leakage gap, where sensitive visual information is leaked more frequently than textual information. We will open-source MPCI-Bench to facilitate future research on agentic CI."
W7118051651,MCPAgentBench: A Real-world Task Benchmark for Evaluating LLM Agent MCP Tool Use,W P Liu; Zixiang Liu; Elsie Dai; Wenhan Yu; Lei Yu; Tong Yang; Jinjun Han; Hong Gao,,2025,2025-12-31,article,ArXiv.org,,0,True,green,,repository,0,agent evaluation benchmark,http://arxiv.org/abs/2512.24565,"Large Language Models (LLMs) are increasingly serving as autonomous agents, and their utilization of external tools via the Model Context Protocol (MCP) is considered a future trend. Current MCP evaluation sets suffer from issues such as reliance on external MCP services and a lack of difficulty awareness. To address these limitations, we propose MCPAgentBench, a benchmark based on real-world MCP definitions designed to evaluate the tool-use capabilities of agents. We construct a dataset containing authentic tasks and simulated MCP tools. The evaluation employs a dynamic sandbox environment that presents agents with candidate tool lists containing distractors, thereby testing their tool selection and discrimination abilities. Furthermore, we introduce comprehensive metrics to measure both task completion rates and execution efficiency. Experiments conducted on various latest mainstream Large Language Models reveal significant performance differences in handling complex, multi-step tool invocations. All code is open-source at Github."
W4416381148,Auto-SLURP: A Benchmark Dataset for Evaluating Multi-Agent Frameworks in Smart Personal Assistant,Li Shen; Xiaoyu Shen,10.48550/arxiv.2504.18373,2025,2025-04-25,preprint,ArXiv.org,,0,True,green,,repository,0,agent evaluation benchmark,https://doi.org/10.48550/arxiv.2504.18373,"In recent years, multi-agent frameworks powered by large language models (LLMs) have advanced rapidly. Despite this progress, there is still a notable absence of benchmark datasets specifically tailored to evaluate their performance. To bridge this gap, we introduce Auto-SLURP, a benchmark dataset aimed at evaluating LLM-based multi-agent frameworks in the context of intelligent personal assistants. Auto-SLURP extends the original SLURP dataset -- initially developed for natural language understanding tasks -- by relabeling the data and integrating simulated servers and external services. This enhancement enables a comprehensive end-to-end evaluation pipeline, covering language understanding, task execution, and response generation. Our experiments demonstrate that Auto-SLURP presents a significant challenge for current state-of-the-art frameworks, highlighting that truly reliable and intelligent multi-agent personal assistants remain a work in progress. The dataset and related code are available at https://github.com/lorashen/Auto-SLURP/."
W4415333634,RAS-Eval: A Comprehensive Benchmark for Security Evaluation of LLM Agents in Real-World Environments,Y. Fu; Xiaohan Yuan; Dongxia Wang,10.48550/arxiv.2506.15253,2025,2025-06-18,preprint,ArXiv.org,,0,True,green,,repository,0,agent evaluation benchmark,https://doi.org/10.48550/arxiv.2506.15253,"The rapid deployment of Large language model (LLM) agents in critical domains like healthcare and finance necessitates robust security frameworks. To address the absence of standardized evaluation benchmarks for these agents in dynamic environments, we introduce RAS-Eval, a comprehensive security benchmark supporting both simulated and real-world tool execution. RAS-Eval comprises 80 test cases and 3,802 attack tasks mapped to 11 Common Weakness Enumeration (CWE) categories, with tools implemented in JSON, LangGraph, and Model Context Protocol (MCP) formats. We evaluate 6 state-of-the-art LLMs across diverse scenarios, revealing significant vulnerabilities: attacks reduced agent task completion rates (TCR) by 36.78% on average and achieved an 85.65% success rate in academic settings. Notably, scaling laws held for security capabilities, with larger models outperforming smaller counterparts. Our findings expose critical risks in real-world agent deployments and provide a foundational framework for future security research. Code and data are available at https://github.com/lanzer-tree/RAS-Eval."
W7128506643,CTFExplorer: Evaluating LLM Offensive Agents Through Multi-Target Web CTF Benchmarking,Nanda Rani; Kimberly Milner; Minghao Shao; Meet Udeshi; Haoran Xi; Venkata Sai Charan Putrevu; Saksham Aggarwal; Sandeep K. Shukla; Prashanth Krishnamurthy; Farshad Khorrami; Muhammad Shafique; Ramesh Karri,10.48550/arxiv.2602.08023,2026,2026-02-08,preprint,Open MIND,,0,True,green,,repository,0,agent evaluation benchmark,https://doi.org/10.48550/arxiv.2602.08023,"Existing benchmarks for LLM-based offensive security agents use isolated, single-target setups with a known vulnerable service and fixed objective. They measure exploitation effectively, but miss how real Capture-the-Flag (CTF) participants triage unknown surfaces, prioritize targets, and allocate effort under uncertainty. Current evaluations therefore fail to assess strategic reasoning beyond exploitation alone. To address this, we introduce \textit{CTFExplorer}, a benchmark suite that shifts offensive security evaluation toward a multi-target setting, which tests how agents explore, prioritize, and chain attacks. CTFExplorer deploys 40 web-based vulnerable services within a single environment, where agents must autonomously discover, distinguish, and exploit targets without predefined guidance. We also present a reactive multi-agent setup as a reference agent framework and develop an agent-agnostic evaluation framework that records structured reasoning traces for fine-grained assessment. This enables behavioral evaluation beyond binary flag capture, such as how agents manage target selection, handle failed hypotheses, coordinate across multiple stages, and extract security intelligence."
W7162203150,EPOB: End-to-End Project Orchestration Benchmark - Evaluating Multi-Agent AI Frameworks,Nathan Scott,10.5281/zenodo.20349946,2026,2026-05-23,preprint,Zenodo (CERN European Organization for Nuclear Research),European Organization for Nuclear Research,0,True,green,,repository,0,agent evaluation benchmark,https://doi.org/10.5281/zenodo.20349946,"Existing evaluations of LLM-based agents emphasize single-task capability, such as question answering, code generation, tool use, or bounded workflow completion. Many real deployments, however, require a broader systems capability: executing a project through decomposition, delegation, review, rework, and final delivery. In these settings, systems built on the same base model can behave very differently because they orchestrate work differently. We introduce the End-to-End Project Orchestration Benchmark (EPOB), a framework-centric benchmark for evaluating how effectively multi-agent AI systems execute the lifecycle of structured projects. EPOB measures five dimensions of orchestration quality: Plan Quality, Assignment Quality, Coordination, Deliverable Quality, and Efficiency. To support reproducible and diagnostically useful evaluation, we define a project-instance schema, an execution-trace schema, a judge-report schema, a hybrid rubric-plus-judge protocol, a seed task suite spanning ten scenario families, a ten-family live baseline slice, an initial same-model, same-resource baseline design, and a completed 180-cell three-family model-matched robustness package over four model endpoints and five frameworks. EPOB is intended not only as a ranking instrument, but as a methodology for exposing failure modes in planning, delegation, handoff, review, and recovery that outcome-only evaluation does not reveal."
W7126123574,Mem2ActBench: A Benchmark for Evaluating Long-Term Memory Utilization in Task-Oriented Autonomous Agents,Yiting Shen; Kun Li; Wei Zhou; Songlin Hu,,2026,2026-01-13,article,ArXiv.org,,0,True,green,,repository,0,agent evaluation benchmark|autonomous agents benchmark,http://arxiv.org/abs/2601.19935,"Large Language Model (LLM)-based agents are increasingly deployed for complex, tool-based tasks where long-term memory is critical to driving actions. Existing benchmarks, however, primarily test a angent's ability to passively retrieve isolated facts in response to explicit questions. They fail to evaluate the more crucial capability of actively applying memory to execute tasks. To address this gap, we introduce \textsc{Mem2ActBench}, a benchmark for evaluating whether agents can proactively leverage long-term memory to execute tool-based actions by selecting appropriate tools and grounding their parameters. The benchmark simulates persistent assistant usage, where users mention the same topic across long, interrupted interactions and expect previously established preferences and task states to be implicitly applied. We build the dataset with an automated pipeline that merges heterogeneous sources (ToolACE, BFCL, Oasst1), resolves conflicts via consistency modeling, and synthesizes 2,029 sessions with 12 user--assistant--tool turns on average. From these memory chains, a reverse-generation method produces 400 tool-use tasks, with human evaluation confirming 91.3\% are strongly memory-dependent. Experiments on seven memory frameworks show that current systems remain inadequate at actively utilizing memory for parameter grounding, highlighting the need for more effective approaches to evaluate and improve memory application in task execution."
W7162196104,EPOB: End-to-End Project Orchestration Benchmark - Evaluating Multi-Agent AI Frameworks,Nathan Scott,10.5281/zenodo.20349945,2026,2026-05-23,preprint,Zenodo (CERN European Organization for Nuclear Research),European Organization for Nuclear Research,0,True,green,,repository,0,agent evaluation benchmark,https://doi.org/10.5281/zenodo.20349945,"Existing evaluations of LLM-based agents emphasize single-task capability, such as question answering, code generation, tool use, or bounded workflow completion. Many real deployments, however, require a broader systems capability: executing a project through decomposition, delegation, review, rework, and final delivery. In these settings, systems built on the same base model can behave very differently because they orchestrate work differently. We introduce the End-to-End Project Orchestration Benchmark (EPOB), a framework-centric benchmark for evaluating how effectively multi-agent AI systems execute the lifecycle of structured projects. EPOB measures five dimensions of orchestration quality: Plan Quality, Assignment Quality, Coordination, Deliverable Quality, and Efficiency. To support reproducible and diagnostically useful evaluation, we define a project-instance schema, an execution-trace schema, a judge-report schema, a hybrid rubric-plus-judge protocol, a seed task suite spanning ten scenario families, a ten-family live baseline slice, an initial same-model, same-resource baseline design, and a completed 180-cell three-family model-matched robustness package over four model endpoints and five frameworks. EPOB is intended not only as a ranking instrument, but as a methodology for exposing failure modes in planning, delegation, handoff, review, and recovery that outcome-only evaluation does not reveal."
W7162605365,When the Manual Lies: A Realistic Benchmark to Evaluate MCP Poisoning Attacks for LLM Agents,Shi Liu; Xuehai Tang; Xikang Yang; Liang Lin; Biyu Zhou; Wenjie Xiao; Wantao Liu,,2026,2026-05-22,article,arXiv (Cornell University),Cornell University,0,True,green,,repository,0,agent evaluation benchmark,https://arxiv.org/abs/2605.24069,"The rise of tool-using Large Language Model (LLM) agents, standardized by protocols like the Model Context Protocol (MCP), has unlocked unprecedented autonomous execution capabilities for LLM Agents by integrating external open-domain knowledge and tools. However, this interoperability introduces a covert attack surface targeting the agent's cognitive planning layer. This paper systematically investigates Tool Description Poisoning (TDP), a novel semantic attack. In TDP, malicious instructions are not embedded in a tool's executable code, but rather covertly injected into its descriptive metadata, the very ""manual"" an agent relies on for secure planning and decision-making. To rigorously and systematically evaluate this emerging threat, we introduce the MCP-TDP Security Benchmark. This high-fidelity sandbox environment comprises 32 realistic, real-world test cases spanning 6 distinct risk categories. Our evaluation of 8 mainstream LLMs reveals severe vulnerabilities, with leading models like GPT-4o exhibiting a nearly 100% Attack Success Rate (ASR) in six high-risk scenarios. Furthermore, our findings demonstrate that common prompt-guardrail defenses are largely ineffective and can, counterintuitively, even be counterproductive (a phenomenon which we term the ""Firewall Fallacy""). Crucially, we also propose a defense mechanism: ""Reactive Self-Correction,"" where an agent autonomously detects and reverts its own malicious actions post-execution. This work provides the first specialized security benchmark tailored for TDP, offering essential insights for securing the cognitive and planning layers of advanced agentic systems."
W7128556164,CTFExplorer: Evaluating LLM Offensive Agents Through Multi-Target Web CTF Benchmarking,Nanda Rani; Kimberly Milner; Minghao Shao; Meet Udeshi; Haoran Xi; Venkata Sai Charan Putrevu; Saksham Aggarwal; Sandeep K. Shukla; Prashanth Krishnamurthy; Farshad Khorrami; Muhammad Shafique; Ramesh Karri,,2026,2026-02-08,article,arXiv (Cornell University),Cornell University,0,True,green,,repository,0,agent evaluation benchmark,http://arxiv.org/abs/2602.08023,"Existing benchmarks for LLM-based offensive security agents use isolated, single-target setups with a known vulnerable service and fixed objective. They measure exploitation effectively, but miss how real Capture-the-Flag (CTF) participants triage unknown surfaces, prioritize targets, and allocate effort under uncertainty. Current evaluations therefore fail to assess strategic reasoning beyond exploitation alone. To address this, we introduce \textit{CTFExplorer}, a benchmark suite that shifts offensive security evaluation toward a multi-target setting, which tests how agents explore, prioritize, and chain attacks. CTFExplorer deploys 40 web-based vulnerable services within a single environment, where agents must autonomously discover, distinguish, and exploit targets without predefined guidance. We also present a reactive multi-agent setup as a reference agent framework and develop an agent-agnostic evaluation framework that records structured reasoning traces for fine-grained assessment. This enables behavioral evaluation beyond binary flag capture, such as how agents manage target selection, handle failed hypotheses, coordinate across multiple stages, and extract security intelligence."
W7126100092,Mem2ActBench: A Benchmark for Evaluating Long-Term Memory Utilization in Task-Oriented Autonomous Agents,Yiting Shen; Kun Li; Wei Zhou; Songlin Hu,10.48550/arxiv.2601.19935,2026,2026-01-13,preprint,Open MIND,,0,True,green,,repository,0,agent evaluation benchmark|autonomous agents benchmark,https://doi.org/10.48550/arxiv.2601.19935,"Large Language Model (LLM)-based agents are increasingly deployed for complex, tool-based tasks where long-term memory is critical to driving actions. Existing benchmarks, however, primarily test a angent's ability to passively retrieve isolated facts in response to explicit questions. They fail to evaluate the more crucial capability of actively applying memory to execute tasks. To address this gap, we introduce \textsc{Mem2ActBench}, a benchmark for evaluating whether agents can proactively leverage long-term memory to execute tool-based actions by selecting appropriate tools and grounding their parameters. The benchmark simulates persistent assistant usage, where users mention the same topic across long, interrupted interactions and expect previously established preferences and task states to be implicitly applied. We build the dataset with an automated pipeline that merges heterogeneous sources (ToolACE, BFCL, Oasst1), resolves conflicts via consistency modeling, and synthesizes 2,029 sessions with 12 user--assistant--tool turns on average. From these memory chains, a reverse-generation method produces 400 tool-use tasks, with human evaluation confirming 91.3\% are strongly memory-dependent. Experiments on seven memory frameworks show that current systems remain inadequate at actively utilizing memory for parameter grounding, highlighting the need for more effective approaches to evaluate and improve memory application in task execution."
W4417101201,VCB Bench: An Evaluation Benchmark for Audio-Grounded Large Language Model Conversational Agents,Jiliang Hu; Wenfu Wang; Zuchao Li; Chenxing Li; Yiyang Zhao; Hanzhao Li; Liqiang Zhang; Meng Yu; Dong Yu,10.48550/arxiv.2510.11098,2025,2025-10-13,preprint,ArXiv.org,,0,True,green,,repository,0,agent evaluation benchmark|language model agents benchmark,https://doi.org/10.48550/arxiv.2510.11098,"Recent advances in large audio language models (LALMs) have greatly enhanced multimodal conversational systems. However, existing benchmarks remain limited -- they are mainly English-centric, rely on synthetic speech, and lack comprehensive, discriminative evaluation across multiple dimensions. To address these gaps, we present Voice Chat Bot Bench (VCB Bench) -- a high-quality Chinese benchmark built entirely on real human speech. VCB Bench evaluates LALMs from three complementary perspectives: instruction following (including speech-level control beyond text commands), knowledge understanding (general knowledge, reasoning, and daily dialogue), and robustness (stability under perturbations in content, environment, and speaker traits). Experiments on representative LALMs reveal notable performance gaps and highlight future directions for improvement. VCB Bench provides a reproducible and fine-grained evaluation framework, offering standardized methodology and practical insights for advancing Chinese voice conversational models."
W7143317080,A Benchmark for Evaluating Repository-Level Code Agents with Intermediate Reasoning on Feature Addition Task,Shuhan Liu; Zhiyi Zhao; Xing Hu; Kui Liu; Xiaohu Yang; Xin Xia,10.48550/arxiv.2603.26337,2026,2026-03-27,preprint,arXiv (Cornell University),Cornell University,0,True,green,,repository,0,agent evaluation benchmark,https://doi.org/10.48550/arxiv.2603.26337,"Repository-level code agents have shown strong promise in real-world feature addition tasks, making reliable evaluation of their capabilities increasingly important. However, existing benchmarks primarily evaluate these agents as black boxes based on final test correctness, providing limited insight into how they reason and where failures arise. To address this limitation, we introduce RACE-bench, a reasoning-augmented benchmark for evaluating code agents on repository-level feature addition tasks. RACE-bench contains 528 real-world feature addition instances from 12 open-source repositories. Each instance is paired with executable patch verification and structured intermediate reasoning ground truth covering issue understanding, file localization, implementation tasks, and step decomposition. Based on this design, we introduce a dual-track evaluation framework that jointly measures patch correctness and intermediate reasoning quality. We evaluate three representative repository-level code agents on RACE-bench. On the full benchmark, Resolved Rates range from 29% to 70% across different agents. Our reasoning-level analysis further shows that while current agents perform well at understanding high-level intent, their performance degrades substantially when translating intent into concrete implementation steps. We also find that apply-success but test-fail cases exhibit lower reasoning recall (35.7% decrease) and higher over-prediction (94.1% increase) compared to successful cases. These findings highlight the importance of evaluating repository-level code agents beyond final patch correctness by examining the quality of their reasoning processes."
W7106802973,CostNav: A Navigation Benchmark for Real-World Economic-Cost Evaluation of Physical AI Agents,"Seong, Haebin; Kim, Sungmin; Cho, Yongjun; Joe, Myunchul; Kim, Geunwoo; Park, Yubeen; Kim, Sunhoo; Kim, Yoonshik; Choi, Suhwan; Jung, Jaeyoon; Youn, Jiyong; Kwak, Jinmyung; Ahn, Sunghee; Lee, Jaemin; Do, Younggil; Yi, Seungyeop; Cheong, Woojin; Oh, Minhyeok; Kim, Minchan; Kang, Seongjae; Seong, Samwoo; Yu, Youngjae; Lee, Yunsung",10.48550/arxiv.2511.20216,2025,2025-11-25,preprint,arXiv (Cornell University),Cornell University,0,True,green,,repository,0,agent evaluation benchmark,https://doi.org/10.48550/arxiv.2511.20216,"While current navigation benchmarks prioritize task success in simplified settings, they neglect the multidimensional economic constraints essential for the real-world commercialization of autonomous delivery systems. We introduce CostNav, an Economic Navigation Benchmark that evaluates physical AI agents through comprehensive economic cost-revenue analysis aligned with real-world business operations. By integrating industry-standard data--such as Securities and Exchange Commission (SEC) filings and Abbreviated Injury Scale (AIS) injury reports--with Isaac Sim's detailed collision and cargo dynamics, CostNav transcends simple task completion to accurately evaluate business value in complex, real-world scenarios. To our knowledge, CostNav is the first physics-grounded economic benchmark that uses industry-standard regulatory and financial data to quantitatively expose the gap between navigation research metrics and commercial viability, revealing that optimizing for task success on a simplified task fundamentally differs from optimizing for real-world economic deployment. Evaluating seven baselines--two rule-based and five imitation learning--we find that no current method is economically viable, all yielding negative contribution margins. The best-performing method, CANVAS (-27.36\$/run), equipped with only an RGB camera and GPS, outperforms LiDAR-equipped Nav2 w/ GPS (-35.46\$/run). We challenge the community to develop navigation policies that achieve economic viability on CostNav. We remain method-agnostic, evaluating success solely on cost rather than the underlying architecture. All resources are available at https://github.com/worv-ai/CostNav."
